copy	count
3510	2
13817	2
36262	2
7180	2
1482	2
20870	2
4412	2
65021	2
36839	2
75556	2
64479	2
4112	2
3513	2
19461	2
7605	2
3021	2
4495	2
16099	2
4416	2
8189	2
3581	2
3555	2
11708	2
101836	2
13806	2
13577	2
7610	2
83441	2
12651	2
60917	2
3817	2
4461	2
7187	2
42211	2
20871	2
7948	2
17841	2
23498	2
4118	2
9672	1
29643	1
20277	1
95213	1
41937	1
46032	1
41938	1
26055	1
17795	1
48891	1
91622	1
54292	1
46107	1
21508	1
13332	1
65256	1
37890	1
50184	1
89820	1
28465	1
3830	1
17860	1
21958	1
21889	1
50642	1
25991	1
66532	1
91196	1
17357	1
46086	1
9238	1
37891	1
36653	1
62866	1
9152	1
42399	1
25603	1
21454	1
21509	1
69481	1
54675	1
79274	1
20288	1
34204	1
25544	1
13772	1
13249	1
9227	1
9237	1
34202	1
30083	1
17432	1
34267	1
62871	1
102265	1
42463	1
87020	1
5133	1
70706	1
38299	1
17356	1
21952	1
30084	1
17794	1
24375	1
9236	1
33794	1
17358	1
17796	1
24386	1
13711	1
26054	1
48991	1
33823	1
25984	1
5513	1
17433	1
5138	1
5518	1
52974	1
62426	1
70700	1
25985	1
5061	1
69324	1
67051	1
25990	1
95719	1
33749	1
50577	1
61162	1
75245	1
70630	1
46554	1
9679	1
99770	1
38310	1
66531	1
32566	1
58780	1
21425	1
5149	1
17431	1
66976	1
21525	1
37901	1
41995	1
99374	1
91645	1
57058	1
79351	1
24384	1
75253	1
16190	1
38290	1
33707	1
21546	1
82835	1
17783	1
9252	1
40682	1
7912	1
102152	1
20290	1
70658	1
9150	1
36584	1
34242	1
65254	1
38336	1
91187	1
99211	1
9604	1
99809	1
9242	1
21899	1
50585	1
5151	1
21896	1
81693	1
13339	1
29618	1
71154	1
21527	1
9144	1
26076	1
21978	1
13242	1
30092	1
13782	1
91184	1
81773	1
9606	1
13700	1
91185	1
16108	1
71075	1
13336	1
9685	1
5504	1
78746	1
33708	1
54731	1
74809	1
29712	1
37806	1
46088	1
50633	1
46535	1
73434	1
21877	1
21976	1
34268	1
66455	1
34244	1
95741	1
26079	1
91035	1
54189	1
50095	1
5045	1
17883	1
9687	1
12110	1
50533	1
17343	1
82832	1
34157	1
95126	1
71007	1
54734	1
34159	1
75097	1
12082	1
66454	1
41890	1
66564	1
54329	1
67060	1
57168	1
33843	1
25530	1
26072	1
29741	1
17342	1
5590	1
102106	1
99661	1
50234	1
42038	1
29740	1
53025	1
25525	1
70659	1
75254	1
5051	1
50232	1
38253	1
9149	1
46134	1
67058	1
26078	1
99210	1
66458	1
17882	1
25526	1
29742	1
33705	1
74757	1
62375	1
21547	1
36649	1
13781	1
58831	1
16204	1
75098	1
95244	1
9148	1
5155	1
42346	1
17449	1
13246	1
99209	1
13351	1
28469	1
44798	1
5150	1
20275	1
34269	1
3915	1
42457	1
41986	1
46080	1
5143	1
5508	1
7992	1
50189	1
62475	1
58377	1
9157	1
58333	1
73435	1
37895	1
66529	1
46555	1
62875	1
13338	1
37892	1
20274	1
16107	1
46483	1
13254	1
5580	1
17352	1
50190	1
9674	1
58777	1
58378	1
21956	1
62472	1
29646	1
83429	1
38367	1
13771	1
41985	1
9673	1
21534	1
13333	1
98067	1
70624	1
13710	1
85781	1
41991	1
53072	1
66610	1
62870	1
91556	1
25630	1
13253	1
99768	1
17434	1
21891	1
29644	1
9239	1
28410	1
98150	1
17436	1
82921	1
91117	1
28487	1
21959	1
13697	1
20222	1
30147	1
13330	1
83003	1
17792	1
25988	1
21529	1
30086	1
42385	1
30091	1
12111	1
71073	1
34240	1
83431	1
32565	1
5145	1
50179	1
70712	1
95284	1
13340	1
17803	1
38365	1
99214	1
78744	1
25999	1
25622	1
50086	1
5055	1
12029	1
38338	1
29714	1
50632	1
58782	1
50085	1
91566	1
21526	1
25521	1
25616	1
13341	1
66619	1
70713	1
91191	1
9145	1
99762	1
69483	1
46092	1
29616	1
50191	1
9600	1
45993	1
95658	1
99764	1
21957	1
41899	1
29617	1
87524	1
33800	1
48989	1
29721	1
28405	1
53075	1
5511	1
46552	1
57169	1
50087	1
29718	1
78745	1
17804	1
24295	1
5510	1
95287	1
25992	1
30090	1
16189	1
44895	1
86933	1
21902	1
46482	1
74812	1
5146	1
50588	1
102154	1
58373	1
9665	1
42009	1
70610	1
21936	1
46513	1
54250	1
50152	1
37858	1
74748	1
75148	1
42414	1
66512	1
62446	1
54261	1
58355	1
24394	1
99736	1
33737	1
9195	1
34218	1
5546	1
26038	1
21458	1
29665	1
78807	1
17401	1
21932	1
25562	1
42418	1
17374	1
46017	1
79261	1
34230	1
9662	1
33736	1
99735	1
28488	1
29657	1
21469	1
13729	1
40672	1
30121	1
74739	1
37835	1
41933	1
24313	1
12010	1
33738	1
5547	1
41977	1
58353	1
57183	1
54707	1
94060	1
38331	1
9193	1
13288	1
21939	1
13276	1
34217	1
78795	1
82930	1
46074	1
58789	1
5544	1
25570	1
102082	1
21459	1
102261	1
74699	1
29655	1
95169	1
33790	1
58790	1
12096	1
5083	1
13759	1
58804	1
26021	1
66553	1
38330	1
62448	1
36688	1
78847	1
62404	1
5100	1
17825	1
21499	1
26026	1
54689	1
5078	1
37830	1
62410	1
87004	1
102110	1
32585	1
71041	1
95192	1
74706	1
17372	1
34226	1
12022	1
29691	1
40787	1
74736	1
13299	1
9201	1
41953	1
9639	1
95635	1
26030	1
7920	1
38319	1
65369	1
24312	1
9203	1
13297	1
24397	1
33767	1
41955	1
46049	1
17406	1
5108	1
17371	1
87033	1
21928	1
17834	1
34221	1
25594	1
36689	1
54695	1
21502	1
70646	1
41921	1
62885	1
9633	1
38313	1
12100	1
13267	1
26025	1
12099	1
17837	1
75138	1
17373	1
13754	1
66549	1
5104	1
13728	1
62444	1
50154	1
33762	1
25597	1
102260	1
91529	1
5561	1
21496	1
9169	1
13298	1
9200	1
9656	1
50619	1
30130	1
13730	1
16116	1
5542	1
37831	1
38318	1
32480	1
26024	1
17836	1
42416	1
50155	1
54223	1
29692	1
46029	1
71049	1
50617	1
66502	1
5084	1
102081	1
75156	1
95646	1
82894	1
50600	1
73426	1
13747	1
54271	1
17366	1
13750	1
91122	1
74746	1
69329	1
62401	1
37879	1
29649	1
13273	1
13280	1
21460	1
54703	1
50615	1
5548	1
71060	1
3824	1
87031	1
42426	1
29673	1
17831	1
40674	1
9187	1
62400	1
21951	1
62456	1
42427	1
21484	1
30139	1
24392	1
34239	1
99712	1
33781	1
41969	1
75165	1
21944	1
21481	1
9191	1
33776	1
7923	1
13285	1
44886	1
86987	1
9654	1
83355	1
29677	1
91551	1
89960	1
9190	1
13746	1
9648	1
30141	1
50169	1
17385	1
17387	1
66962	1
21487	1
29674	1
50601	1
32511	1
20298	1
5085	1
32588	1
13283	1
86991	1
37878	1
5094	1
37873	1
34213	1
12097	1
98156	1
42401	1
87455	1
28494	1
99717	1
70598	1
91546	1
25579	1
54700	1
13292	1
25552	1
99291	1
46076	1
21462	1
71054	1
17828	1
9640	1
54256	1
13738	1
46525	1
53083	1
5096	1
46510	1
9176	1
62886	1
5550	1
99741	1
17378	1
21938	1
16197	1
17391	1
33787	1
21457	1
13290	1
13758	1
26023	1
99292	1
5562	1
95170	1
12023	1
3822	1
41928	1
16117	1
40791	1
26036	1
38329	1
13277	1
9183	1
34235	1
54214	1
48979	1
44881	1
21949	1
13275	1
37839	1
41980	1
58801	1
25553	1
5098	1
62899	1
30136	1
44794	1
79240	1
99308	1
5556	1
21924	1
29670	1
17830	1
13744	1
25572	1
78798	1
13736	1
99719	1
70603	1
91547	1
17377	1
26043	1
26017	1
86976	1
48888	1
82932	1
21927	1
9641	1
33785	1
5557	1
54259	1
13739	1
58795	1
85867	1
44775	1
42403	1
33741	1
25573	1
32508	1
16192	1
34265	1
37911	1
17820	1
9218	1
54671	1
74785	1
58326	1
66538	1
54303	1
99322	1
29707	1
13714	1
21441	1
17869	1
32583	1
9167	1
17821	1
62421	1
13315	1
83389	1
52975	1
73501	1
82988	1
62489	1
17818	1
1478	1
95273	1
95676	1
78881	1
54665	1
50653	1
50207	1
58767	1
21516	1
102159	1
5125	1
12019	1
13260	1
87084	1
17422	1
21913	1
9166	1
9618	1
58327	1
70691	1
95725	1
48865	1
99323	1
29634	1
13762	1
20279	1
30105	1
79281	1
9664	1
34184	1
102111	1
9222	1
54745	1
42380	1
21906	1
16185	1
28408	1
54230	1
9671	1
24373	1
13713	1
5524	1
28467	1
85703	1
91176	1
74784	1
40677	1
21518	1
99750	1
87009	1
82915	1
66998	1
5574	1
87534	1
13314	1
70633	1
62938	1
95672	1
66595	1
83390	1
29709	1
21964	1
21912	1
42450	1
38301	1
74723	1
95209	1
46109	1
9231	1
85780	1
5129	1
25607	1
54677	1
21955	1
42015	1
29701	1
40795	1
42460	1
13262	1
16106	1
50128	1
95206	1
71141	1
30151	1
13705	1
25542	1
102086	1
50197	1
5519	1
62483	1
58385	1
13704	1
9225	1
58837	1
5516	1
17413	1
50143	1
25987	1
29699	1
25547	1
17359	1
99388	1
58331	1
54237	1
102156	1
21505	1
79329	1
74798	1
91172	1
13327	1
61216	1
30111	1
13263	1
58325	1
12088	1
29703	1
25605	1
62486	1
24317	1
50654	1
99745	1
42374	1
5520	1
38356	1
16186	1
29636	1
29702	1
21915	1
46111	1
74797	1
9165	1
50655	1
17871	1
58390	1
9230	1
17816	1
26012	1
38275	1
12109	1
50569	1
21965	1
89878	1
5128	1
17410	1
28411	1
5523	1
21504	1
5573	1
46042	1
62495	1
24395	1
42411	1
21941	1
26035	1
58317	1
30129	1
12101	1
20302	1
62849	1
34223	1
13271	1
5565	1
17393	1
46063	1
41965	1
42379	1
46505	1
13721	1
21467	1
9212	1
13311	1
70616	1
74741	1
37865	1
9172	1
42378	1
38284	1
21908	1
16105	1
21489	1
46061	1
13270	1
70617	1
50121	1
44795	1
25564	1
8003	1
5112	1
17814	1
17394	1
21488	1
29662	1
29663	1
83351	1
9628	1
46021	1
28414	1
58340	1
17370	1
25566	1
5567	1
78836	1
91092	1
87032	1
13755	1
37866	1
17833	1
99272	1
21931	1
26029	1
20297	1
30127	1
54217	1
62413	1
33768	1
46518	1
99727	1
102085	1
9627	1
52973	1
3910	1
26034	1
65259	1
87434	1
34222	1
36581	1
9636	1
8004	1
38322	1
16199	1
29686	1
21490	1
75162	1
46062	1
91538	1
99726	1
20199	1
50566	1
99757	1
46477	1
54231	1
46043	1
33757	1
17810	1
99376	1
42004	1
5528	1
40678	1
30101	1
20289	1
9220	1
5529	1
78827	1
36580	1
61218	1
32560	1
9631	1
67041	1
71099	1
9629	1
58336	1
5569	1
13765	1
37854	1
67000	1
54659	1
32481	1
17809	1
95202	1
82916	1
17349	1
21447	1
54299	1
21907	1
26062	1
30103	1
37907	1
29711	1
9221	1
30156	1
13256	1
79293	1
42376	1
17864	1
94058	1
17398	1
25586	1
33774	1
37868	1
58323	1
33759	1
26060	1
24372	1
34188	1
74713	1
9668	1
7996	1
66543	1
13306	1
46022	1
17396	1
73572	1
3829	1
38354	1
13723	1
9625	1
13305	1
38286	1
13767	1
54228	1
87012	1
82918	1
70636	1
28466	1
9624	1
24293	1
48866	1
58844	1
50648	1
38287	1
5116	1
26001	1
21911	1
46280	1
13391	1
66565	1
29845	1
17556	1
29842	1
50454	1
34078	1
25744	1
46218	1
42120	1
91426	1
53048	1
21765	1
25751	1
5389	1
58643	1
95374	1
21649	1
91318	1
99498	1
50455	1
69379	1
5272	1
38173	1
79039	1
38146	1
46342	1
13471	1
9373	1
9368	1
13466	1
54548	1
3854	1
21653	1
25747	1
38029	1
66750	1
79032	1
24362	1
5276	1
58640	1
17558	1
42264	1
28460	1
36656	1
9369	1
99644	1
25857	1
21655	1
21767	1
9481	1
57108	1
34077	1
79147	1
33933	1
46219	1
70959	1
5278	1
3875	1
25749	1
50440	1
21660	1
34051	1
9495	1
13456	1
21785	1
95549	1
58632	1
9488	1
50318	1
54412	1
53012	1
46208	1
99493	1
5398	1
29851	1
5271	1
17692	1
79154	1
13459	1
9361	1
66868	1
62603	1
33925	1
66740	1
17564	1
17693	1
36659	1
17566	1
62734	1
79024	1
33929	1
9492	1
25884	1
9372	1
87354	1
16165	1
29846	1
25748	1
38147	1
62735	1
93987	1
5395	1
9493	1
54402	1
13591	1
99495	1
29983	1
95551	1
21661	1
29849	1
34050	1
5269	1
16137	1
62601	1
66742	1
20264	1
16166	1
25752	1
78977	1
21666	1
91268	1
98111	1
29961	1
38069	1
38165	1
21677	1
29865	1
24363	1
83087	1
62745	1
91275	1
50366	1
5282	1
62648	1
33974	1
38068	1
87341	1
29864	1
44853	1
99639	1
102177	1
38071	1
21679	1
9484	1
25769	1
5290	1
54450	1
33976	1
70795	1
13482	1
83244	1
25760	1
91264	1
50355	1
9473	1
13571	1
85814	1
25767	1
21665	1
78989	1
46268	1
44804	1
69377	1
58649	1
62747	1
21664	1
58549	1
70951	1
9474	1
50353	1
89867	1
40706	1
74893	1
87340	1
13582	1
62742	1
83232	1
46364	1
66858	1
54456	1
46260	1
17578	1
21761	1
21672	1
9382	1
13476	1
5280	1
46263	1
42165	1
17667	1
25863	1
5385	1
40732	1
54545	1
38169	1
34075	1
42271	1
75055	1
9480	1
13578	1
29870	1
21674	1
5390	1
70952	1
38168	1
57147	1
78981	1
91428	1
13475	1
9377	1
25861	1
66693	1
42160	1
17580	1
29959	1
7955	1
29866	1
9485	1
5286	1
65343	1
13583	1
58645	1
78978	1
62653	1
70955	1
21673	1
79151	1
102160	1
87177	1
17666	1
5384	1
3857	1
21791	1
70967	1
16176	1
25903	1
13441	1
87212	1
46388	1
62616	1
46224	1
21644	1
79109	1
79011	1
5409	1
36635	1
9511	1
17707	1
38193	1
46239	1
74913	1
58521	1
21647	1
17549	1
34099	1
42295	1
54585	1
5255	1
66820	1
61207	1
21806	1
46386	1
17706	1
21800	1
89870	1
102203	1
9357	1
53053	1
21635	1
17537	1
38042	1
62614	1
17704	1
25900	1
38194	1
58516	1
54418	1
50320	1
7944	1
5411	1
9356	1
5258	1
98058	1
25732	1
70821	1
9509	1
70912	1
38037	1
5408	1
42131	1
25739	1
58680	1
50492	1
54590	1
42134	1
29993	1
38032	1
25899	1
66824	1
99608	1
17546	1
17696	1
40758	1
25892	1
99505	1
83113	1
46398	1
95495	1
66825	1
54427	1
17697	1
25741	1
13447	1
21795	1
9349	1
29991	1
93963	1
29838	1
21642	1
17544	1
98086	1
9507	1
9345	1
42290	1
66724	1
54430	1
62618	1
83213	1
9505	1
17709	1
21807	1
42289	1
38199	1
54591	1
95496	1
74919	1
66723	1
9506	1
42135	1
5412	1
9351	1
13445	1
29992	1
36660	1
21804	1
99506	1
74918	1
46384	1
66722	1
13455	1
95537	1
5270	1
20229	1
7968	1
87227	1
70835	1
66737	1
25757	1
13599	1
95543	1
12070	1
34058	1
17682	1
54411	1
42117	1
21658	1
16140	1
17560	1
13462	1
9502	1
36658	1
91446	1
50435	1
21777	1
54410	1
17683	1
50312	1
42139	1
29973	1
17681	1
46351	1
34057	1
17562	1
50446	1
65341	1
9490	1
9360	1
54414	1
5396	1
3852	1
29976	1
33924	1
95421	1
87225	1
25759	1
17694	1
34055	1
20228	1
21657	1
9367	1
42252	1
17680	1
57111	1
85770	1
91326	1
70970	1
25758	1
54531	1
5401	1
32515	1
77569	1
13595	1
29827	1
87206	1
5407	1
46234	1
16163	1
29826	1
50438	1
74927	1
58519	1
29968	1
25874	1
50323	1
13453	1
21780	1
5404	1
34063	1
17539	1
9358	1
13452	1
29969	1
29828	1
79023	1
25875	1
70827	1
9499	1
57104	1
9497	1
13597	1
21639	1
9503	1
81667	1
73479	1
13449	1
54534	1
42248	1
17543	1
66734	1
46232	1
9496	1
13594	1
89888	1
85773	1
21636	1
99628	1
50437	1
25730	1
70831	1
54535	1
25873	1
17685	1
38047	1
5263	1
9353	1
21783	1
70950	1
38166	1
5294	1
25825	1
38137	1
34043	1
46333	1
74952	1
79081	1
62673	1
25824	1
32538	1
12060	1
42232	1
13513	1
99549	1
74986	1
17626	1
7958	1
83174	1
38143	1
29920	1
38108	1
17638	1
13512	1
21700	1
66797	1
5356	1
34013	1
5327	1
42180	1
46278	1
50376	1
5353	1
25829	1
20240	1
58613	1
62711	1
91334	1
42182	1
21728	1
16145	1
46276	1
29919	1
21723	1
13548	1
54512	1
32534	1
66763	1
74959	1
99547	1
50377	1
21729	1
74996	1
99552	1
17624	1
17635	1
13526	1
9428	1
89906	1
13515	1
87237	1
9421	1
3867	1
38115	1
42213	1
25797	1
17601	1
50409	1
58580	1
54482	1
9461	1
9420	1
98101	1
25853	1
21698	1
95465	1
66791	1
21709	1
44814	1
5317	1
29951	1
9411	1
13505	1
74978	1
38100	1
66770	1
42194	1
34017	1
13558	1
21703	1
70891	1
29891	1
25793	1
42200	1
13545	1
65285	1
17604	1
91367	1
38105	1
58583	1
13517	1
40713	1
5321	1
16146	1
87258	1
91366	1
34016	1
42206	1
12048	1
46300	1
9422	1
44815	1
5320	1
25798	1
17602	1
5362	1
21720	1
17633	1
34068	1
79103	1
25815	1
33995	1
20241	1
42229	1
54523	1
83146	1
16144	1
17642	1
62716	1
99539	1
48896	1
38088	1
95479	1
13550	1
13541	1
21737	1
29933	1
25839	1
34035	1
12061	1
25813	1
21715	1
42189	1
46325	1
74944	1
33993	1
44813	1
17641	1
9445	1
12050	1
9434	1
91378	1
21717	1
66813	1
79099	1
87287	1
17623	1
102182	1
65287	1
13531	1
70850	1
9433	1
33997	1
79098	1
74948	1
87286	1
13542	1
17640	1
40715	1
34032	1
46326	1
29906	1
25808	1
38094	1
79047	1
79102	1
9440	1
66808	1
24349	1
54476	1
74993	1
29928	1
17646	1
21727	1
83151	1
13537	1
9443	1
32537	1
65286	1
29929	1
21741	1
9425	1
83196	1
17628	1
40714	1
17647	1
9424	1
46321	1
42227	1
34039	1
25823	1
99544	1
21721	1
48910	1
13520	1
5348	1
73525	1
77629	1
91380	1
87282	1
21742	1
34036	1
38134	1
13534	1
5338	1
89907	1
46286	1
9441	1
13539	1
62662	1
58564	1
50368	1
87293	1
99559	1
102183	1
5333	1
9427	1
25833	1
42225	1
79040	1
46273	1
74994	1
25818	1
38112	1
17614	1
20242	1
83159	1
5375	1
25787	1
52999	1
48905	1
13489	1
54445	1
95385	1
29880	1
20247	1
9394	1
50350	1
33958	1
70877	1
28438	1
9467	1
95384	1
5373	1
53003	1
57097	1
9476	1
16153	1
58537	1
33957	1
87199	1
91289	1
12059	1
12055	1
79006	1
33960	1
42156	1
24342	1
25840	1
21750	1
29876	1
13562	1
17586	1
28447	1
21680	1
58534	1
50338	1
66781	1
9405	1
42217	1
12056	1
16154	1
21683	1
38127	1
17585	1
25841	1
50337	1
29939	1
79007	1
13502	1
21751	1
3868	1
17672	1
9392	1
21770	1
21768	1
50458	1
5293	1
25763	1
79140	1
29857	1
83079	1
20246	1
29965	1
42263	1
9386	1
13480	1
21668	1
25762	1
58655	1
87172	1
13570	1
62643	1
7964	1
13483	1
33980	1
5382	1
25864	1
21774	1
42256	1
50356	1
34066	1
42148	1
54554	1
9478	1
62634	1
42144	1
25791	1
21689	1
75044	1
13493	1
102191	1
40705	1
54441	1
78997	1
13492	1
77627	1
5379	1
61186	1
21691	1
17593	1
13575	1
13495	1
75045	1
95535	1
99633	1
21690	1
40716	1
46246	1
13572	1
38126	1
17587	1
34028	1
25807	1
9415	1
29946	1
17660	1
13509	1
102186	1
62684	1
34002	1
61185	1
66785	1
25805	1
66773	1
17609	1
9413	1
5315	1
83165	1
50413	1
57095	1
40711	1
25849	1
17661	1
42210	1
34022	1
95470	1
58588	1
21706	1
21705	1
7959	1
34023	1
54489	1
13504	1
58606	1
42193	1
73527	1
9462	1
17658	1
21711	1
87257	1
25801	1
28441	1
5319	1
9463	1
42208	1
46306	1
34020	1
83180	1
21710	1
29898	1
58600	1
25800	1
54510	1
13506	1
9456	1
99571	1
58591	1
17608	1
13510	1
42216	1
66718	1
13567	1
48906	1
9401	1
29940	1
25846	1
25777	1
38063	1
5368	1
44806	1
46251	1
50341	1
13564	1
62627	1
28432	1
54497	1
13498	1
9400	1
21686	1
42152	1
91280	1
85819	1
91344	1
83156	1
20244	1
54502	1
53002	1
21747	1
9412	1
38123	1
48907	1
20245	1
54509	1
13553	1
9459	1
77622	1
102178	1
29945	1
25851	1
9403	1
17591	1
21685	1
17663	1
46249	1
74907	1
99528	1
91348	1
66776	1
95377	1
54498	1
42220	1
21746	1
32540	1
25778	1
13566	1
9517	1
46399	1
95492	1
29770	1
9574	1
53032	1
30060	1
42358	1
91240	1
58750	1
54366	1
79173	1
33876	1
7934	1
17771	1
30061	1
42359	1
21570	1
62845	1
99668	1
3888	1
3836	1
16122	1
95341	1
62557	1
25960	1
50267	1
46165	1
99669	1
33875	1
40738	1
25673	1
17485	1
62555	1
87149	1
87371	1
99665	1
95337	1
33879	1
69343	1
21581	1
20281	1
21867	1
13377	1
66662	1
37972	1
21580	1
25965	1
69392	1
30063	1
13376	1
50553	1
66882	1
99666	1
87151	1
102095	1
13668	1
95339	1
91241	1
7986	1
69395	1
81685	1
42068	1
37970	1
25963	1
50559	1
9284	1
91460	1
66888	1
5181	1
9275	1
70986	1
17760	1
21858	1
25956	1
13369	1
21557	1
25651	1
37933	1
50215	1
9580	1
13678	1
91155	1
74778	1
38266	1
75085	1
91154	1
99342	1
30057	1
46166	1
13667	1
7935	1
24310	1
78948	1
70752	1
62556	1
17482	1
21576	1
69340	1
98077	1
25961	1
21871	1
91245	1
87147	1
38263	1
42069	1
25677	1
13383	1
77528	1
5187	1
102092	1
17774	1
48933	1
70754	1
58460	1
50264	1
9571	1
65249	1
50552	1
21852	1
91510	1
7932	1
58694	1
34122	1
74868	1
66672	1
46412	1
30036	1
25942	1
5464	1
20214	1
9300	1
13660	1
58444	1
25668	1
50248	1
50263	1
71032	1
78952	1
21841	1
17747	1
95328	1
46168	1
24308	1
13661	1
79229	1
5196	1
50249	1
69390	1
17745	1
34121	1
78962	1
17758	1
25688	1
12037	1
13394	1
50252	1
33860	1
25695	1
21593	1
99687	1
17744	1
13397	1
3887	1
42055	1
70768	1
73484	1
3838	1
33858	1
83065	1
99425	1
5466	1
29791	1
99688	1
9301	1
87410	1
9290	1
95331	1
37983	1
42078	1
36641	1
79227	1
46175	1
42077	1
62784	1
42314	1
25938	1
17622	1
9562	1
20215	1
99694	1
95600	1
75130	1
12085	1
21845	1
17751	1
5469	1
70762	1
24309	1
62550	1
52967	1
58452	1
9572	1
5194	1
16183	1
9294	1
83042	1
5199	1
74862	1
42312	1
34124	1
25936	1
29763	1
74856	1
21846	1
95330	1
48872	1
54358	1
99692	1
50260	1
5198	1
102145	1
13386	1
9288	1
17476	1
87414	1
58689	1
42313	1
87137	1
17749	1
62549	1
77589	1
9561	1
5193	1
21859	1
24311	1
21856	1
102151	1
13355	1
9257	1
29731	1
17788	1
99653	1
79187	1
46138	1
83293	1
54326	1
50228	1
46435	1
58416	1
36647	1
17762	1
58729	1
70670	1
102090	1
17789	1
21887	1
62824	1
95234	1
9586	1
33851	1
37945	1
70997	1
38245	1
7990	1
93910	1
9584	1
61224	1
13366	1
32571	1
70674	1
40680	1
81682	1
17786	1
9259	1
25982	1
99651	1
21541	1
38241	1
46437	1
58735	1
5489	1
69338	1
9591	1
91139	1
42042	1
73494	1
99652	1
89886	1
9258	1
13352	1
78856	1
70998	1
58423	1
54321	1
57133	1
46444	1
25643	1
44783	1
81680	1
5157	1
95241	1
54332	1
33846	1
9598	1
21548	1
40740	1
50531	1
9250	1
99350	1
46445	1
91146	1
17779	1
42033	1
16126	1
17453	1
87382	1
17780	1
21878	1
29739	1
25641	1
5159	1
21872	1
50530	1
9587	1
9597	1
17443	1
99355	1
33850	1
9262	1
16177	1
5160	1
95236	1
33849	1
25979	1
9261	1
34152	1
12083	1
25637	1
42348	1
25972	1
17441	1
7929	1
99353	1
50224	1
9260	1
71003	1
25973	1
30071	1
20211	1
17440	1
17464	1
21562	1
58734	1
54304	1
13375	1
99677	1
12086	1
29751	1
21555	1
25953	1
17457	1
37931	1
62503	1
58405	1
9577	1
54307	1
91157	1
12030	1
9276	1
20282	1
58737	1
17456	1
42361	1
42028	1
70682	1
66584	1
87058	1
25954	1
17471	1
78876	1
37928	1
21860	1
5176	1
20213	1
13371	1
9582	1
70985	1
29747	1
37935	1
36589	1
34171	1
46123	1
50213	1
87366	1
62499	1
99676	1
87063	1
53034	1
13370	1
25952	1
21558	1
17764	1
70686	1
61230	1
17459	1
74783	1
82963	1
77529	1
21565	1
29753	1
25660	1
12081	1
75093	1
46117	1
58733	1
25662	1
17466	1
42022	1
46116	1
82970	1
36586	1
5491	1
78868	1
13367	1
9269	1
5171	1
7991	1
9589	1
54315	1
46119	1
87384	1
42342	1
54632	1
78871	1
50538	1
66577	1
29758	1
99649	1
29757	1
77585	1
37926	1
5484	1
37925	1
74771	1
44833	1
50550	1
33830	1
21567	1
25657	1
61225	1
58739	1
54319	1
46115	1
46457	1
42363	1
91161	1
78867	1
5174	1
65323	1
42340	1
54634	1
62830	1
28406	1
9264	1
62506	1
58408	1
66676	1
9297	1
66826	1
17713	1
54562	1
46382	1
17712	1
21810	1
25908	1
54563	1
37985	1
91231	1
29820	1
38187	1
13428	1
42285	1
24354	1
50285	1
33890	1
78932	1
99394	1
17529	1
25909	1
3880	1
50281	1
38184	1
17714	1
12035	1
37987	1
13628	1
75036	1
21821	1
30009	1
32521	1
37991	1
66837	1
38183	1
42081	1
9521	1
83037	1
66645	1
99397	1
17532	1
98089	1
17725	1
29818	1
61237	1
21823	1
13426	1
42274	1
54572	1
33892	1
50478	1
42080	1
29821	1
36631	1
38181	1
13429	1
73482	1
30005	1
102196	1
69412	1
13625	1
5228	1
13638	1
25932	1
42324	1
9322	1
17510	1
12032	1
21604	1
13639	1
29792	1
87108	1
25933	1
71011	1
75109	1
42105	1
58481	1
40762	1
98053	1
21832	1
30028	1
50522	1
13419	1
9321	1
5441	1
24335	1
36664	1
74827	1
83033	1
17511	1
21626	1
13629	1
99596	1
12076	1
17716	1
74836	1
99392	1
38013	1
9528	1
81698	1
65306	1
16174	1
83221	1
75033	1
54567	1
21815	1
13627	1
40726	1
66846	1
42282	1
34094	1
30000	1
13624	1
28424	1
66847	1
30010	1
13427	1
44821	1
3849	1
37999	1
13610	1
61205	1
50484	1
42296	1
50277	1
78939	1
25889	1
17701	1
9513	1
5246	1
16143	1
46395	1
85807	1
13434	1
9336	1
70924	1
29984	1
17702	1
29810	1
13608	1
37998	1
9514	1
46186	1
74840	1
9343	1
17700	1
17525	1
29986	1
9337	1
17698	1
25894	1
85775	1
5416	1
13433	1
32518	1
17527	1
9518	1
54576	1
37997	1
42302	1
21793	1
54373	1
62561	1
17699	1
29989	1
36633	1
13613	1
46397	1
17526	1
21620	1
33902	1
37996	1
73476	1
70926	1
13437	1
102198	1
36630	1
17520	1
37994	1
33896	1
21629	1
38177	1
102199	1
25723	1
24355	1
9331	1
9527	1
83228	1
13425	1
50287	1
58475	1
28453	1
58664	1
13424	1
50476	1
9520	1
42082	1
46176	1
87132	1
29819	1
5239	1
7979	1
13618	1
66835	1
30012	1
16160	1
102169	1
29985	1
9515	1
62769	1
46393	1
58471	1
78941	1
28426	1
87121	1
25916	1
34081	1
38179	1
91222	1
13439	1
9341	1
58670	1
5243	1
5424	1
12034	1
24364	1
9526	1
33897	1
54371	1
78943	1
21816	1
17722	1
29795	1
25697	1
69387	1
83060	1
17494	1
42331	1
38210	1
69388	1
29779	1
37967	1
9556	1
13654	1
33869	1
17752	1
78970	1
74872	1
24358	1
9543	1
66928	1
13402	1
9304	1
25680	1
33868	1
42056	1
54603	1
74879	1
91255	1
9311	1
13405	1
62799	1
